,lng,lat,date,customdate,time,crime,barangay,city,modus,time_bin,day,php-usd-rate,PSE-index-Open,PSE-index-High,PSE-index-Low,PSE-index-Close,PSE-index-Adj Close,PSE-index-Volume
696,125.823,7.4358,19/04/2018,"Thu - Apr 19, 2018",16:50:00,Drug Related Incident (RA 9165),Magugpo West,Tagum City,Not Indicated,16:00 - 16:59,Thursday,52.097,7689.350098000001,7756.399901999999,7537.419922,7682.240234000001,7682.240234000001,294800
697,125.625,7.27597,19/04/2018,"Thu - Apr 19, 2018",10:00:00,THEFT,Upper Licanan,Panabo City,Plain Theft,10:00 - 10:59,Thursday,52.097,7689.350098000001,7756.399901999999,7537.419922,7682.240234000001,7682.240234000001,294800
698,125.822,7.43465,20/04/2018,"Fri - Apr 20, 2018",9:00:00,THEFT,Apokon,Tagum City,Salisi,09:00 - 09:59,Friday,52.065,7698.080078,7783.549805,7691.930176000001,7726.720215,7726.720215,115500
699,125.76799999999999,7.0049399999999995,20/04/2018,"Fri - Apr 20, 2018",18:00:00,RAPE (Art. 266-A RC & R.A.8353),Tagbaobo,Samal City,Deprived of Reason or Unconcious (Under the Influence of Liquior),18:00 - 18:59,Friday,52.065,7698.080078,7783.549805,7691.930176000001,7726.720215,7726.720215,115500
700,125.79700000000001,7.43469,20/04/2018,"Fri - Apr 20, 2018",15:54:00,MURDER,Visayan Village,Tagum City,Shooting,15:00 - 15:59,Friday,52.065,7698.080078,7783.549805,7691.930176000001,7726.720215,7726.720215,115500
701,125.791,7.4199399999999995,22/04/2018,"Sun - Apr 22, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),13:00 - 13:59,Sunday,52.065,7698.080078,7783.549805,7691.930176000001,7726.720215,7726.720215,115500
702,125.699,7.162000000000001,20/04/2018,"Fri - Apr 20, 2018",10:00:00,THEFT,Tambo,Samal City,Qualified Theft,10:00 - 10:59,Friday,52.065,7698.080078,7783.549805,7691.930176000001,7726.720215,7726.720215,115500
703,125.583,7.39668,22/04/2018,"Sun - Apr 22, 2018",10:45:00,THEFT,A. O. Floirendo,Panabo City,Qualified Theft,10:00 - 10:59,Sunday,52.065,7698.080078,7783.549805,7691.930176000001,7726.720215,7726.720215,115500
704,125.773,7.4676100000000005,23/04/2018,"Mon - Apr 23, 2018",4:20:00,PHYSICAL INJURIES,Mankilam,Tagum City,Shooting,04:00 - 04:59,Monday,52.137,7736.089844,7746.859863,7663.529785,7719.470215,7719.470215,93800
705,125.59,7.347989999999999,22/04/2018,"Sun - Apr 22, 2018",18:30:00,MURDER,New Malaga (Dalisay),Panabo City,Stabbing/Hacking,18:00 - 18:59,Sunday,52.065,7698.080078,7783.549805,7691.930176000001,7726.720215,7726.720215,115500
706,125.775,7.46373,23/04/2018,"Mon - Apr 23, 2018",3:20:00,THEFT,Mankilam,Tagum City,Salisi (Others),03:00 - 03:59,Monday,52.137,7736.089844,7746.859863,7663.529785,7719.470215,7719.470215,93800
707,125.66799999999999,7.307980000000001,22/04/2018,"Sun - Apr 22, 2018",21:00:00,MURDER,New Visayas,Panabo City,Stabbing/Hacking,21:00 - 21:59,Sunday,52.065,7698.080078,7783.549805,7691.930176000001,7726.720215,7726.720215,115500
708,125.84700000000001,7.475789999999999,18/04/2018,"Wed - Apr 18, 2018",12:00:00,RAPE (Art. 266-A RC & R.A.8353),Magdum,Tagum City,"Force, Threat and Intimidation",12:00 - 12:59,Wednesday,52.071999999999996,7743.140137,7828.850098000001,7743.140137,7793.129883,7793.129883,121500
709,125.792,7.45384,23/04/2018,"Mon - Apr 23, 2018",21:00:00,ROBBERY,Mankilam,Tagum City,Akyat Bahay,21:00 - 21:59,Monday,52.137,7736.089844,7746.859863,7663.529785,7719.470215,7719.470215,93800
710,125.80799999999999,7.3796800000000005,24/04/2018,"Tue - Apr 24, 2018",13:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,13:00 - 13:59,Tuesday,52.173,7704.180176000001,7704.27002,7600.359863,7600.359863,7600.359863,101100
711,125.68299999999999,7.30047,24/04/2018,"Tue - Apr 24, 2018",16:50:00,THEFT,New Pandan (Pob.),Panabo City,Salisi (Others),16:00 - 16:59,Tuesday,52.173,7704.180176000001,7704.27002,7600.359863,7600.359863,7600.359863,101100
712,125.698,7.18355,24/04/2018,"Tue - Apr 24, 2018",10:20:00,THEFT,Camudmud,Samal City,Salisi (Others),10:00 - 10:59,Tuesday,52.173,7704.180176000001,7704.27002,7600.359863,7600.359863,7600.359863,101100
713,125.801,7.4341800000000005,25/04/2018,"Wed - Apr 25, 2018",21:05:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,21:00 - 21:59,Wednesday,52.303000000000004,7595.490234000001,7636.569823999999,7526.299805,7557.910156,7557.910156,108800
714,125.714,7.077939999999999,26/04/2018,"Thu - Apr 26, 2018",12:10:00,Vehicular Traffic Accident,Peñaplata (Pob.),Samal City,Not Indicated,12:00 - 12:59,Thursday,52.287,7544.02002,7617.419922,7529.129883,7617.419922,7617.419922,79300
715,125.70100000000001,7.07747,27/04/2018,"Fri - Apr 27, 2018",0:10:00,THEFT,San Miguel (Magamono),Samal City,Salisi (Akyat Bahay),00:00 - 00:59,Friday,52.231,7631.439941,7721.02002,7604.540039,7721.02002,7721.02002,125500
716,125.586,7.310110000000001,26/04/2018,"Thu - Apr 26, 2018",17:00:00,PHYSICAL INJURIES,Kauswagan,Panabo City,Stabbing/Hacking,17:00 - 17:59,Thursday,52.287,7544.02002,7617.419922,7529.129883,7617.419922,7617.419922,79300
717,125.779,6.96668,29/04/2018,"Sun - Apr 29, 2018",0:22:00,THEFT,Kanaan,Samal City,Salisi (Others),00:00 - 00:59,Sunday,52.231,7631.439941,7721.02002,7604.540039,7721.02002,7721.02002,125500
718,125.82700000000001,7.4215800000000005,28/04/2018,"Sat - Apr 28, 2018",2:30:00,THEFT,Apokon,Tagum City,Salisi,02:00 - 02:59,Saturday,52.231,7631.439941,7721.02002,7604.540039,7721.02002,7721.02002,125500
719,125.794,7.504160000000001,28/04/2018,"Sat - Apr 28, 2018",20:00:00,PHYSICAL INJURIES,Nueva Fuerza,Tagum City,Hacking,20:00 - 20:59,Saturday,52.231,7631.439941,7721.02002,7604.540039,7721.02002,7721.02002,125500
720,125.818,7.45982,29/04/2018,"Sun - Apr 29, 2018",0:50:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),00:00 - 00:59,Sunday,52.231,7631.439941,7721.02002,7604.540039,7721.02002,7721.02002,125500
721,125.68299999999999,7.3101899999999995,01/05/2018,"Tue - May 1, 2018",22:00:00,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,Not Indicated,22:00 - 22:59,Tuesday,51.965,7726.959961,7822.839844,7726.27002,7819.25,7819.25,131400
722,125.794,7.4913300000000005,01/05/2018,"Tue - May 1, 2018",3:30:00,PHYSICAL INJURIES,Cuambogan,Tagum City,Stabbing/Hacking,03:00 - 03:59,Tuesday,51.965,7726.959961,7822.839844,7726.27002,7819.25,7819.25,131400
723,125.8,7.4608,02/05/2018,"Wed - May 2, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),03:00 - 03:59,Wednesday,51.733999999999995,7791.629883,7856.5,7736.069823999999,7736.069823999999,7736.069823999999,98800
724,125.824,7.42703,02/05/2018,"Wed - May 2, 2018",23:35:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,23:00 - 23:59,Wednesday,51.733999999999995,7791.629883,7856.5,7736.069823999999,7736.069823999999,7736.069823999999,98800
725,125.824,7.4508600000000005,03/05/2018,"Thu - May 3, 2018",4:15:00,THEFT,Magugpo East,Tagum City,Salisi (Establishment),04:00 - 04:59,Thursday,51.867,7792.410156,7792.410156,7535.100098000001,7535.100098000001,7535.100098000001,140500
726,125.802,7.44718,03/05/2018,"Thu - May 3, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),03:00 - 03:59,Thursday,51.867,7792.410156,7792.410156,7535.100098000001,7535.100098000001,7535.100098000001,140500
727,125.792,7.42639,03/05/2018,"Thu - May 3, 2018",13:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,13:00 - 13:59,Thursday,51.867,7792.410156,7792.410156,7535.100098000001,7535.100098000001,7535.100098000001,140500
728,125.689,7.137980000000001,05/05/2018,"Sat - May 5, 2018",7:55:00,THEFT,Miranda (Pob.),Samal City,Salisi (Cellphone),07:00 - 07:59,Saturday,51.86,7541.0,7558.310059,7499.259765999999,7546.189941,7546.189941,91700
729,125.74600000000001,7.1607199999999995,05/05/2018,"Sat - May 5, 2018",13:05:00,THEFT,Balet,Samal City,Salisi (Others),13:00 - 13:59,Saturday,51.86,7541.0,7558.310059,7499.259765999999,7546.189941,7546.189941,91700
730,125.818,7.37392,05/05/2018,"Sat - May 5, 2018",5:20:00,ROBBERY,Madaum,Tagum City,Breaking and Entering,05:00 - 05:59,Saturday,51.86,7541.0,7558.310059,7499.259765999999,7546.189941,7546.189941,91700
731,125.801,7.452780000000001,06/05/2018,"Sun - May 6, 2018",15:00:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,15:00 - 15:59,Sunday,51.86,7541.0,7558.310059,7499.259765999999,7546.189941,7546.189941,91700
732,125.796,7.4586,07/05/2018,"Mon - May 7, 2018",3:00:00,THEFT,Magugpo West,Tagum City,Salisi (Akyat Bahay),03:00 - 03:59,Monday,51.647,7578.799805,7581.720215,7517.089844,7533.279785,7533.279785,58800
733,125.804,7.43354,07/05/2018,"Mon - May 7, 2018",4:00:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),04:00 - 04:59,Monday,51.647,7578.799805,7581.720215,7517.089844,7533.279785,7533.279785,58800
734,125.805,7.4759899999999995,02/05/2018,"Wed - May 2, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),La Filipina,Tagum City,"Force, Threat and Intimidation",17:00 - 17:59,Wednesday,51.733999999999995,7791.629883,7856.5,7736.069823999999,7736.069823999999,7736.069823999999,98800
735,125.805,7.4485600000000005,07/05/2018,"Mon - May 7, 2018",20:30:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,20:00 - 20:59,Monday,51.647,7578.799805,7581.720215,7517.089844,7533.279785,7533.279785,58800
736,125.803,7.448060000000001,07/05/2018,"Mon - May 7, 2018",21:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),21:00 - 21:59,Monday,51.647,7578.799805,7581.720215,7517.089844,7533.279785,7533.279785,58800
737,125.669,7.113519999999999,07/05/2018,"Mon - May 7, 2018",1:00:00,Drug Related Incident (RA 9165),Caliclic (Dangca-An),Samal City,Not Indicated,01:00 - 01:59,Monday,51.647,7578.799805,7581.720215,7517.089844,7533.279785,7533.279785,58800
738,125.804,7.45907,08/05/2018,"Tue - May 8, 2018",10:00:00,THEFT,Magugpo West,Tagum City,Salisi,10:00 - 10:59,Tuesday,51.805,7544.100098000001,7615.220215,7543.350098000001,7577.569823999999,7577.569823999999,105500
739,125.81700000000001,7.392239999999999,08/05/2018,"Tue - May 8, 2018",6:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,06:00 - 06:59,Tuesday,51.805,7544.100098000001,7615.220215,7543.350098000001,7577.569823999999,7577.569823999999,105500
740,125.76799999999999,7.46697,27/03/2018,"Tue - Mar 27, 2018",19:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,19:00 - 19:59,Tuesday,52.286,7947.209961,8047.029785,7947.209961,8047.029785,8047.029785,94700
741,125.775,7.46369,27/03/2018,"Tue - Mar 27, 2018",20:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,20:00 - 20:59,Tuesday,52.286,7947.209961,8047.029785,7947.209961,8047.029785,8047.029785,94700
742,125.834,7.46909,08/05/2018,"Tue - May 8, 2018",4:00:00,ROBBERY,Magdum,Tagum City,Destroying Window,04:00 - 04:59,Tuesday,51.805,7544.100098000001,7615.220215,7543.350098000001,7577.569823999999,7577.569823999999,105500
743,125.79799999999999,7.44635,09/05/2018,"Wed - May 9, 2018",0:45:00,PHYSICAL INJURIES,Magugpo South,Tagum City,Stabbing/Hacking,00:00 - 00:59,Wednesday,51.887,7587.680176000001,7590.799805,7535.930176000001,7555.27002,7555.27002,104800
744,125.8,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,03:00 - 03:59,Wednesday,51.887,7587.680176000001,7590.799805,7535.930176000001,7555.27002,7555.27002,104800
745,125.79899999999999,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,03:00 - 03:59,Wednesday,51.887,7587.680176000001,7590.799805,7535.930176000001,7555.27002,7555.27002,104800
746,125.723,7.05991,09/05/2018,"Wed - May 9, 2018",8:20:00,ROBBERY,Cawag,Samal City,Destroying Window,08:00 - 08:59,Wednesday,51.887,7587.680176000001,7590.799805,7535.930176000001,7555.27002,7555.27002,104800
747,125.79899999999999,7.47841,06/05/2018,"Sun - May 6, 2018",12:45:00,PHYSICAL INJURIES,La Filipina,Tagum City,Mauling,12:00 - 12:59,Sunday,51.86,7541.0,7558.310059,7499.259765999999,7546.189941,7546.189941,91700
748,125.807,7.4499699999999995,10/05/2018,"Thu - May 10, 2018",5:10:00,MURDER,Magugpo Poblacion,Tagum City,Shooting,05:00 - 05:59,Thursday,52.008,7547.459961,7630.290039,7531.660156,7571.0,7571.0,95400
749,125.79,7.4992,10/05/2018,"Thu - May 10, 2018",20:40:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cuambogan,Tagum City,Forcibly Taken,20:00 - 20:59,Thursday,52.008,7547.459961,7630.290039,7531.660156,7571.0,7571.0,95400
750,125.816,7.461689999999999,12/05/2018,"Sat - May 12, 2018",3:30:00,THEFT,Magugpo West,Tagum City,Plain Theft,03:00 - 03:59,Saturday,51.887,7625.100098000001,7760.259765999999,7625.100098000001,7752.109863,7752.109863,115100
751,125.814,7.4496899999999995,12/05/2018,"Sat - May 12, 2018",10:00:00,THEFT,Magugpo East,Tagum City,Salisi (Cellphone),10:00 - 10:59,Saturday,51.887,7625.100098000001,7760.259765999999,7625.100098000001,7752.109863,7752.109863,115100
752,125.77,7.44335,12/05/2018,"Sat - May 12, 2018",4:20:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi (Establishment),04:00 - 04:59,Saturday,51.887,7625.100098000001,7760.259765999999,7625.100098000001,7752.109863,7752.109863,115100
753,125.77,7.410010000000001,12/05/2018,"Sat - May 12, 2018",17:00:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,17:00 - 17:59,Saturday,51.887,7625.100098000001,7760.259765999999,7625.100098000001,7752.109863,7752.109863,115100
754,125.835,7.4188,13/05/2018,"Sun - May 13, 2018",14:52:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,14:00 - 14:59,Sunday,51.887,7625.100098000001,7760.259765999999,7625.100098000001,7752.109863,7752.109863,115100
755,125.816,7.392639999999999,11/05/2018,"Fri - May 11, 2018",4:10:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,04:00 - 04:59,Friday,51.887,7625.100098000001,7760.259765999999,7625.100098000001,7752.109863,7752.109863,115100
756,125.666,7.33435,15/05/2018,"Tue - May 15, 2018",16:00:00,PHYSICAL INJURIES,Quezon,Panabo City,Stabbing/Hacking,16:00 - 16:59,Tuesday,52.098,7771.899901999999,7906.450195,7765.459961,7885.970215,7885.970215,158700
757,125.649,7.281630000000001,16/05/2018,"Wed - May 16, 2018",4:00:00,PHYSICAL INJURIES,Maduao,Panabo City,Hacking,04:00 - 04:59,Wednesday,52.401,7869.47998,7869.560059,7751.330078,7869.560059,7869.560059,155200
758,125.78299999999999,7.459969999999999,16/05/2018,"Wed - May 16, 2018",13:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,13:00 - 13:59,Wednesday,52.401,7869.47998,7869.560059,7751.330078,7869.560059,7869.560059,155200
759,125.82799999999999,7.42295,17/05/2018,"Thu - May 17, 2018",2:22:00,MURDER,Apokon,Tagum City,Shooting,02:00 - 02:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
760,125.69200000000001,7.1113100000000005,16/05/2018,"Wed - May 16, 2018",11:00:00,RAPE (Art. 266-A RC & R.A.8353),Mambago-B,Samal City,Deprived of Reason or Unconcious (Under the Influence of Liquior),11:00 - 11:59,Wednesday,52.401,7869.47998,7869.560059,7751.330078,7869.560059,7869.560059,155200
761,125.689,7.28437,16/05/2018,"Wed - May 16, 2018",21:42:00,Drug Related Incident (RA 9165),Cagangohan,Panabo City,Not Indicated,21:00 - 21:59,Wednesday,52.401,7869.47998,7869.560059,7751.330078,7869.560059,7869.560059,155200
762,125.706,7.314260000000001,16/05/2018,"Wed - May 16, 2018",23:40:00,Drug Related Incident (RA 9165),San Vicente,Panabo City,Not Indicated,23:00 - 23:59,Wednesday,52.401,7869.47998,7869.560059,7751.330078,7869.560059,7869.560059,155200
763,125.71,7.100339999999999,17/05/2018,"Thu - May 17, 2018",4:00:00,THEFT,Mambago-A,Samal City,Salisi (Akyat Bahay),04:00 - 04:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
764,125.803,7.4513300000000005,17/05/2018,"Thu - May 17, 2018",3:00:00,ROBBERY,Magugpo Poblacion,Tagum City,Breaking and Entering,03:00 - 03:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
765,125.77799999999999,7.444560000000001,17/05/2018,"Thu - May 17, 2018",11:10:00,ROBBERY,San Miguel (Camp 4),Tagum City,Bag/Purse Snatching,11:00 - 11:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
766,125.804,7.4348,17/05/2018,"Thu - May 17, 2018",16:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,16:00 - 16:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
767,125.81700000000001,7.3919,17/05/2018,"Thu - May 17, 2018",12:12:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,12:00 - 12:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
768,125.78200000000001,7.459239999999999,17/05/2018,"Thu - May 17, 2018",17:40:00,MURDER,Mankilam,Tagum City,Shooting,17:00 - 17:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
769,125.648,7.300489999999999,17/05/2018,"Thu - May 17, 2018",10:15:00,MURDER,Little Panay,Panabo City,Shooting,10:00 - 10:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
770,125.588,7.40136,17/05/2018,"Thu - May 17, 2018",16:41:00,THEFT,A. O. Floirendo,Panabo City,Qualified Theft,16:00 - 16:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
771,125.789,7.499110000000001,17/05/2018,"Thu - May 17, 2018",15:00:00,THEFT,Cuambogan,Tagum City,Salisi,15:00 - 15:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
772,125.81700000000001,7.379339999999999,17/05/2018,"Thu - May 17, 2018",15:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Madaum,Tagum City,Forcibly Taken,15:00 - 15:59,Thursday,52.286,7855.899901999999,7855.899901999999,7694.120117,7694.120117,7694.120117,130800
773,125.685,7.27925,18/05/2018,"Fri - May 18, 2018",23:30:00,ROBBERY,Cagangohan,Panabo City,In an Uninhabited Place or in a Private Building,23:00 - 23:59,Friday,52.254,7742.390137,7742.390137,7639.149901999999,7672.279785,7672.279785,79800
774,125.68299999999999,7.3025,19/05/2018,"Sat - May 19, 2018",4:33:00,THEFT,Santo Niño (Pob.),Panabo City,Salisi,04:00 - 04:59,Saturday,52.254,7742.390137,7742.390137,7639.149901999999,7672.279785,7672.279785,79800
775,125.801,7.46088,19/05/2018,"Sat - May 19, 2018",11:00:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Stabbing/Hacking,11:00 - 11:59,Saturday,52.254,7742.390137,7742.390137,7639.149901999999,7672.279785,7672.279785,79800
776,125.79,7.421069999999999,19/05/2018,"Sat - May 19, 2018",23:01:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Canocotan,Tagum City,Swpu (Stolen While Parked),23:00 - 23:59,Saturday,52.254,7742.390137,7742.390137,7639.149901999999,7672.279785,7672.279785,79800
777,125.803,7.44665,20/05/2018,"Sun - May 20, 2018",9:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),09:00 - 09:59,Sunday,52.254,7742.390137,7742.390137,7639.149901999999,7672.279785,7672.279785,79800
778,125.806,7.43756,19/05/2018,"Sat - May 19, 2018",4:17:00,ROBBERY,Visayan Village,Tagum City,Crowbar/Destroying Lock,04:00 - 04:59,Saturday,52.254,7742.390137,7742.390137,7639.149901999999,7672.279785,7672.279785,79800
779,125.8,7.4598,21/05/2018,"Mon - May 21, 2018",0:35:00,Drug Related Incident (RA 9165),Magugpo West,Tagum City,Not Indicated,00:00 - 00:59,Monday,52.32,7693.220215,7715.660156,7658.049805,7658.049805,7658.049805,66800
780,125.779,7.3916,21/05/2018,"Mon - May 21, 2018",2:03:00,ROBBERY,San Isidro,Tagum City,Breaking and Entering,02:00 - 02:59,Monday,52.32,7693.220215,7715.660156,7658.049805,7658.049805,7658.049805,66800
781,125.815,7.433160000000001,21/05/2018,"Mon - May 21, 2018",11:15:00,MURDER,Apokon,Tagum City,Shooting,11:00 - 11:59,Monday,52.32,7693.220215,7715.660156,7658.049805,7658.049805,7658.049805,66800
782,125.814,7.46097,21/05/2018,"Mon - May 21, 2018",21:00:00,ROBBERY,Magugpo North,Tagum City,With Violence Against or Intimidation of Persons,21:00 - 21:59,Monday,52.32,7693.220215,7715.660156,7658.049805,7658.049805,7658.049805,66800
783,125.67399999999999,7.2957,21/05/2018,"Mon - May 21, 2018",17:20:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,17:00 - 17:59,Monday,52.32,7693.220215,7715.660156,7658.049805,7658.049805,7658.049805,66800
784,125.805,7.450139999999999,22/05/2018,"Tue - May 22, 2018",0:46:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Shooting,00:00 - 00:59,Tuesday,52.41,7698.22998,7698.649901999999,7633.52002,7646.200195,7646.200195,80900
785,125.79799999999999,7.46105,23/05/2018,"Wed - May 23, 2018",0:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),00:00 - 00:59,Wednesday,52.313,7673.620117,7673.620117,7517.560059,7560.470215,7560.470215,99000
786,125.806,7.44722,22/05/2018,"Tue - May 22, 2018",15:25:00,MURDER,Magugpo Poblacion,Tagum City,Shooting,15:00 - 15:59,Tuesday,52.41,7698.22998,7698.649901999999,7633.52002,7646.200195,7646.200195,80900
