lng,lat,date,customdate,time,customtime,crime,barangay,city,region,province,modus,crimetype,station,moduscode,date_com,datechar
125.814,7.45157,14/04/2018,"Sat - Apr 14, 2018",16:50:00,4:50:PM,THEFT,Magugpo East,Tagum City,110000000,112300000,Shoplifting,10,Tagum CPS,mc72,14/04/2018,Sat - Apr 
125.809,7.37892,16/04/2018,"Mon - Apr 16, 2018",20:55:00,8:55:PM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,16/04/2018,Mon - Apr 
125.751,7.09318,15/04/2018,"Sun - Apr 15, 2018",16:00:00,4:00:PM,PHYSICAL INJURIES,Tagbitan-Ag,Samal City,110000000,112300000,Shooting,6,Island Garden City of Samal PS,mc93,15/04/2018,Sun - Apr 
125.681,7.30036,17/04/2018,"Tue - Apr 17, 2018",11:15:00,11:15:AM,PHYSICAL INJURIES,New Pandan (Pob.),Panabo City,110000000,112300000,Shooting,6,Panabo CPS,mc93,17/04/2018,Tue - Apr 
125.689,7.31784,03/04/2018,"Tue - Apr 3, 2018",12:00:00,12:00:PM,RAPE (Art. 266-A RC & R.A.8353),Salvacion,Panabo City,110000000,112300000,"Force, Threat and Intimidation",7,Panabo CPS,mc19,03/04/2018,Tue - Apr 
125.805,7.44727,15/04/2018,"Sun - Apr 15, 2018",3:00:00,3:00:AM,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,15/04/2018,Sun - Apr 
125.816,7.45535,17/04/2018,"Tue - Apr 17, 2018",9:43:00,9:43:AM,THEFT,Magugpo North,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,17/04/2018,Tue - Apr 
125.683,7.30904,19/04/2018,"Thu - Apr 19, 2018",3:30:00,3:30:AM,MURDER,San Francisco (Pob.),Panabo City,110000000,112300000,Stabbing/Hacking,2,Panabo CPS,mc90,19/04/2018,Thu - Apr 
125.714,7.0783,18/04/2018,"Wed - Apr 18, 2018",9:00:00,9:00:AM,THEFT,Peñaplata (Pob.),Samal City,110000000,112300000,Salisi (Others),10,Island Garden City of Samal PS,mc69,18/04/2018,Wed - Apr 
125.814,7.4455,19/04/2018,"Thu - Apr 19, 2018",2:35:00,2:35:AM,ROBBERY,Apokon,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,19/04/2018,Thu - Apr 
125.798,7.46024,19/04/2018,"Thu - Apr 19, 2018",4:27:00,4:27:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,19/04/2018,Thu - Apr 
125.823,7.4358,19/04/2018,"Thu - Apr 19, 2018",16:50:00,4:50:PM,Drug Related Incident (RA 9165),Magugpo West,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,19/04/2018,Thu - Apr 
125.625,7.27597,19/04/2018,"Thu - Apr 19, 2018",10:00:00,10:00:AM,THEFT,Upper Licanan,Panabo City,110000000,112300000,Plain Theft,10,Panabo CPS,mc28,19/04/2018,Thu - Apr 
125.822,7.43465,20/04/2018,"Fri - Apr 20, 2018",9:00:00,9:00:AM,THEFT,Apokon,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,20/04/2018,Fri - Apr 
125.768,7.00494,20/04/2018,"Fri - Apr 20, 2018",18:00:00,6:00:PM,RAPE (Art. 266-A RC & R.A.8353),Tagbaobo,Samal City,110000000,112300000,Deprived of Reason or Unconcious (Under the Influence of Liquior),7,Island Garden City of Samal PS,mc19,20/04/2018,Fri - Apr 
125.797,7.43469,20/04/2018,"Fri - Apr 20, 2018",15:54:00,3:54:PM,MURDER,Visayan Village,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,20/04/2018,Fri - Apr 
125.791,7.41994,22/04/2018,"Sun - Apr 22, 2018",13:30:00,1:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,22/04/2018,Sun - Apr 
125.699,7.162,20/04/2018,"Fri - Apr 20, 2018",10:00:00,10:00:AM,THEFT,Tambo,Samal City,110000000,112300000,Qualified Theft,10,Island Garden City of Samal PS,mc66,20/04/2018,Fri - Apr 
125.583,7.39668,22/04/2018,"Sun - Apr 22, 2018",10:45:00,10:45:AM,THEFT,A. O. Floirendo,Panabo City,110000000,112300000,Qualified Theft,10,Panabo CPS,mc66,22/04/2018,Sun - Apr 
125.773,7.46761,23/04/2018,"Mon - Apr 23, 2018",4:20:00,4:20:AM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Shooting,6,Tagum CPS,mc93,23/04/2018,Mon - Apr 
125.59,7.34799,22/04/2018,"Sun - Apr 22, 2018",18:30:00,6:30:PM,MURDER,New Malaga (Dalisay),Panabo City,110000000,112300000,Stabbing/Hacking,2,Panabo CPS,mc90,22/04/2018,Sun - Apr 
125.775,7.46373,23/04/2018,"Mon - Apr 23, 2018",3:20:00,3:20:AM,THEFT,Mankilam,Tagum City,110000000,112300000,Salisi (Others),10,Tagum CPS,mc69,23/04/2018,Mon - Apr 
125.668,7.30798,22/04/2018,"Sun - Apr 22, 2018",21:00:00,9:00:PM,MURDER,New Visayas,Panabo City,110000000,112300000,Stabbing/Hacking,2,Panabo CPS,mc90,22/04/2018,Sun - Apr 
125.847,7.47579,18/04/2018,"Wed - Apr 18, 2018",12:00:00,12:00:PM,RAPE (Art. 266-A RC & R.A.8353),Magdum,Tagum City,110000000,112300000,"Force, Threat and Intimidation",7,Tagum CPS,mc19,18/04/2018,Wed - Apr 
125.792,7.45384,23/04/2018,"Mon - Apr 23, 2018",21:00:00,9:00:PM,ROBBERY,Mankilam,Tagum City,110000000,112300000,Akyat Bahay,8,Tagum CPS,mc49,23/04/2018,Mon - Apr 
125.808,7.37968,24/04/2018,"Tue - Apr 24, 2018",13:30:00,1:30:PM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,24/04/2018,Tue - Apr 
125.683,7.30047,24/04/2018,"Tue - Apr 24, 2018",16:50:00,4:50:PM,THEFT,New Pandan (Pob.),Panabo City,110000000,112300000,Salisi (Others),10,Panabo CPS,mc69,24/04/2018,Tue - Apr 
125.698,7.18355,24/04/2018,"Tue - Apr 24, 2018",10:20:00,10:20:AM,THEFT,Camudmud,Samal City,110000000,112300000,Salisi (Others),10,Island Garden City of Samal PS,mc69,24/04/2018,Tue - Apr 
125.801,7.43418,25/04/2018,"Wed - Apr 25, 2018",21:05:00,9:05:PM,Drug Related Incident (RA 9165),Visayan Village,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,25/04/2018,Wed - Apr 
125.714,7.07794,26/04/2018,"Thu - Apr 26, 2018",12:10:00,12:10:PM,Vehicular Traffic Accident,Peñaplata (Pob.),Samal City,110000000,112300000,Not Indicated,123,Island Garden City of Samal PS,mc00,26/04/2018,Thu - Apr 
125.701,7.07747,27/04/2018,"Fri - Apr 27, 2018",0:10:00,12:10:AM,THEFT,San Miguel (Magamono),Samal City,110000000,112300000,Salisi (Akyat Bahay),10,Island Garden City of Samal PS,mc67,27/04/2018,Fri - Apr 
125.586,7.31011,26/04/2018,"Thu - Apr 26, 2018",17:00:00,5:00:PM,PHYSICAL INJURIES,Kauswagan,Panabo City,110000000,112300000,Stabbing/Hacking,6,Panabo CPS,mc94,26/04/2018,Thu - Apr 
125.779,6.96668,29/04/2018,"Sun - Apr 29, 2018",0:22:00,12:22:AM,THEFT,Kanaan,Samal City,110000000,112300000,Salisi (Others),10,Island Garden City of Samal PS,mc69,29/04/2018,Sun - Apr 
125.827,7.42158,28/04/2018,"Sat - Apr 28, 2018",2:30:00,2:30:AM,THEFT,Apokon,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,28/04/2018,Sat - Apr 
125.794,7.50416,28/04/2018,"Sat - Apr 28, 2018",20:00:00,8:00:PM,PHYSICAL INJURIES,Nueva Fuerza,Tagum City,110000000,112300000,Hacking,6,Tagum CPS,mc10,28/04/2018,Sat - Apr 
125.818,7.45982,29/04/2018,"Sun - Apr 29, 2018",0:50:00,12:50:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,29/04/2018,Sun - Apr 
125.683,7.31019,01/05/2018,"Tue - May 1, 2018",22:00:00,10:00:PM,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,01/05/2018,Tue - May 
125.794,7.49133,01/05/2018,"Tue - May 1, 2018",3:30:00,3:30:AM,PHYSICAL INJURIES,Cuambogan,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,01/05/2018,Tue - May 
125.8,7.4608,02/05/2018,"Wed - May 2, 2018",3:00:00,3:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,02/05/2018,Wed - May 
125.824,7.42703,02/05/2018,"Wed - May 2, 2018",23:35:00,11:35:PM,Drug Related Incident (RA 9165),Apokon,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,02/05/2018,Wed - May 
125.824,7.45086,03/05/2018,"Thu - May 3, 2018",4:15:00,4:15:AM,THEFT,Magugpo East,Tagum City,110000000,112300000,Salisi (Establishment),10,Tagum CPS,mc68,03/05/2018,Thu - May 
125.802,7.44718,03/05/2018,"Thu - May 3, 2018",3:00:00,3:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,03/05/2018,Thu - May 
125.792,7.42639,03/05/2018,"Thu - May 3, 2018",13:00:00,1:00:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,03/05/2018,Thu - May 
125.689,7.13798,05/05/2018,"Sat - May 5, 2018",7:55:00,7:55:AM,THEFT,Miranda (Pob.),Samal City,110000000,112300000,Salisi (Cellphone),10,Island Garden City of Samal PS,mc18,05/05/2018,Sat - May 
125.746,7.16072,05/05/2018,"Sat - May 5, 2018",13:05:00,1:05:PM,THEFT,Balet,Samal City,110000000,112300000,Salisi (Others),10,Island Garden City of Samal PS,mc69,05/05/2018,Sat - May 
125.818,7.37392,05/05/2018,"Sat - May 5, 2018",5:20:00,5:20:AM,ROBBERY,Madaum,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,05/05/2018,Sat - May 
125.801,7.45278,06/05/2018,"Sun - May 6, 2018",15:00:00,3:00:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Pick-Pocketing,10,Tagum CPS,mc13,06/05/2018,Sun - May 
125.796,7.4586,07/05/2018,"Mon - May 7, 2018",3:00:00,3:00:AM,THEFT,Magugpo West,Tagum City,110000000,112300000,Salisi (Akyat Bahay),10,Tagum CPS,mc67,07/05/2018,Mon - May 
125.804,7.43354,07/05/2018,"Mon - May 7, 2018",4:00:00,4:00:AM,THEFT,Visayan Village,Tagum City,110000000,112300000,Salisi (Akyat Bahay),10,Tagum CPS,mc67,07/05/2018,Mon - May 
125.805,7.47599,02/05/2018,"Wed - May 2, 2018",17:00:00,5:00:PM,RAPE (Art. 266-A RC & R.A.8353),La Filipina,Tagum City,110000000,112300000,"Force, Threat and Intimidation",7,Tagum CPS,mc19,02/05/2018,Wed - May 
125.805,7.44856,07/05/2018,"Mon - May 7, 2018",20:30:00,8:30:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Pick-Pocketing,10,Tagum CPS,mc13,07/05/2018,Mon - May 
125.803,7.44806,07/05/2018,"Mon - May 7, 2018",21:00:00,9:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,07/05/2018,Mon - May 
125.669,7.11352,07/05/2018,"Mon - May 7, 2018",1:00:00,1:00:AM,Drug Related Incident (RA 9165),Caliclic (Dangca-An),Samal City,110000000,112300000,Not Indicated,916,Island Garden City of Samal PS,mc00,07/05/2018,Mon - May 
125.804,7.45907,08/05/2018,"Tue - May 8, 2018",10:00:00,10:00:AM,THEFT,Magugpo West,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,08/05/2018,Tue - May 
125.817,7.39224,08/05/2018,"Tue - May 8, 2018",6:30:00,6:30:AM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,08/05/2018,Tue - May 
125.768,7.46697,27/03/2018,"Tue - Mar 27, 2018",19:30:00,7:30:PM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,27/03/2018,Tue - Mar 
125.775,7.46369,27/03/2018,"Tue - Mar 27, 2018",20:30:00,8:30:PM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,27/03/2018,Tue - Mar 
125.834,7.46909,08/05/2018,"Tue - May 8, 2018",4:00:00,4:00:AM,ROBBERY,Magdum,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,08/05/2018,Tue - May 
125.798,7.44635,09/05/2018,"Wed - May 9, 2018",0:45:00,12:45:AM,PHYSICAL INJURIES,Magugpo South,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,09/05/2018,Wed - May 
125.8,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,3:00:AM,ROBBERY,Magugpo South,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,09/05/2018,Wed - May 
125.799,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,3:00:AM,ROBBERY,Magugpo South,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,09/05/2018,Wed - May 
125.723,7.05991,09/05/2018,"Wed - May 9, 2018",8:20:00,8:20:AM,ROBBERY,Cawag,Samal City,110000000,112300000,Destroying Window,8,Island Garden City of Samal PS,mc53,09/05/2018,Wed - May 
125.799,7.47841,06/05/2018,"Sun - May 6, 2018",12:45:00,12:45:PM,PHYSICAL INJURIES,La Filipina,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,06/05/2018,Sun - May 
125.807,7.44997,10/05/2018,"Thu - May 10, 2018",5:10:00,5:10:AM,MURDER,Magugpo Poblacion,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,10/05/2018,Thu - May 
125.79,7.4992,10/05/2018,"Thu - May 10, 2018",20:40:00,8:40:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cuambogan,Tagum City,110000000,112300000,Forcibly Taken,366,Tagum CPS,mc87,10/05/2018,Thu - May 
125.816,7.46169,12/05/2018,"Sat - May 12, 2018",3:30:00,3:30:AM,THEFT,Magugpo West,Tagum City,110000000,112300000,Plain Theft,10,Tagum CPS,mc28,12/05/2018,Sat - May 
125.814,7.44969,12/05/2018,"Sat - May 12, 2018",10:00:00,10:00:AM,THEFT,Magugpo East,Tagum City,110000000,112300000,Salisi (Cellphone),10,Tagum CPS,mc18,12/05/2018,Sat - May 
125.77,7.44335,12/05/2018,"Sat - May 12, 2018",4:20:00,4:20:AM,THEFT,San Miguel (Camp 4),Tagum City,110000000,112300000,Salisi (Establishment),10,Tagum CPS,mc68,12/05/2018,Sat - May 
125.77,7.41001,12/05/2018,"Sat - May 12, 2018",17:00:00,5:00:PM,Drug Related Incident (RA 9165),Canocotan,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,12/05/2018,Sat - May 
125.835,7.4188,13/05/2018,"Sun - May 13, 2018",14:52:00,2:52:PM,Drug Related Incident (RA 9165),Apokon,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,13/05/2018,Sun - May 
125.816,7.39264,11/05/2018,"Fri - May 11, 2018",4:10:00,4:10:AM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,11/05/2018,Fri - May 
125.666,7.33435,15/05/2018,"Tue - May 15, 2018",16:00:00,4:00:PM,PHYSICAL INJURIES,Quezon,Panabo City,110000000,112300000,Stabbing/Hacking,6,Panabo CPS,mc94,15/05/2018,Tue - May 
125.649,7.28163,16/05/2018,"Wed - May 16, 2018",4:00:00,4:00:AM,PHYSICAL INJURIES,Maduao,Panabo City,110000000,112300000,Hacking,6,Panabo CPS,mc10,16/05/2018,Wed - May 
125.783,7.45997,16/05/2018,"Wed - May 16, 2018",13:00:00,1:00:PM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,16/05/2018,Wed - May 
125.828,7.42295,17/05/2018,"Thu - May 17, 2018",2:22:00,2:22:AM,MURDER,Apokon,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,17/05/2018,Thu - May 
125.692,7.11131,16/05/2018,"Wed - May 16, 2018",11:00:00,11:00:AM,RAPE (Art. 266-A RC & R.A.8353),Mambago-B,Samal City,110000000,112300000,Deprived of Reason or Unconcious (Under the Influence of Liquior),7,Island Garden City of Samal PS,mc19,16/05/2018,Wed - May 
125.689,7.28437,16/05/2018,"Wed - May 16, 2018",21:42:00,9:42:PM,Drug Related Incident (RA 9165),Cagangohan,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,16/05/2018,Wed - May 
125.706,7.31426,16/05/2018,"Wed - May 16, 2018",23:40:00,11:40:PM,Drug Related Incident (RA 9165),San Vicente,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,16/05/2018,Wed - May 
125.71,7.10034,17/05/2018,"Thu - May 17, 2018",4:00:00,4:00:AM,THEFT,Mambago-A,Samal City,110000000,112300000,Salisi (Akyat Bahay),10,Island Garden City of Samal PS,mc67,17/05/2018,Thu - May 
125.803,7.45133,17/05/2018,"Thu - May 17, 2018",3:00:00,3:00:AM,ROBBERY,Magugpo Poblacion,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,17/05/2018,Thu - May 
125.778,7.44456,17/05/2018,"Thu - May 17, 2018",11:10:00,11:10:AM,ROBBERY,San Miguel (Camp 4),Tagum City,110000000,112300000,Bag/Purse Snatching,8,Tagum CPS,mc7,17/05/2018,Thu - May 
125.804,7.4348,17/05/2018,"Thu - May 17, 2018",16:00:00,4:00:PM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,17/05/2018,Thu - May 
125.817,7.3919,17/05/2018,"Thu - May 17, 2018",12:12:00,12:12:PM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,17/05/2018,Thu - May 
125.782,7.45924,17/05/2018,"Thu - May 17, 2018",17:40:00,5:40:PM,MURDER,Mankilam,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,17/05/2018,Thu - May 
125.648,7.30049,17/05/2018,"Thu - May 17, 2018",10:15:00,10:15:AM,MURDER,Little Panay,Panabo City,110000000,112300000,Shooting,2,Panabo CPS,mc89,17/05/2018,Thu - May 
125.588,7.40136,17/05/2018,"Thu - May 17, 2018",16:41:00,4:41:PM,THEFT,A. O. Floirendo,Panabo City,110000000,112300000,Qualified Theft,10,Panabo CPS,mc66,17/05/2018,Thu - May 
125.789,7.49911,17/05/2018,"Thu - May 17, 2018",15:00:00,3:00:PM,THEFT,Cuambogan,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,17/05/2018,Thu - May 
125.817,7.37934,17/05/2018,"Thu - May 17, 2018",15:00:00,3:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Madaum,Tagum City,110000000,112300000,Forcibly Taken,366,Tagum CPS,mc87,17/05/2018,Thu - May 
125.685,7.27925,18/05/2018,"Fri - May 18, 2018",23:30:00,11:30:PM,ROBBERY,Cagangohan,Panabo City,110000000,112300000,In an Uninhabited Place or in a Private Building,8,Panabo CPS,mc24,18/05/2018,Fri - May 
125.683,7.3025,19/05/2018,"Sat - May 19, 2018",4:33:00,4:33:AM,THEFT,Santo Niño (Pob.),Panabo City,110000000,112300000,Salisi,10,Panabo CPS,mc12,19/05/2018,Sat - May 
125.801,7.46088,19/05/2018,"Sat - May 19, 2018",11:00:00,11:00:AM,PHYSICAL INJURIES,Magugpo West,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,19/05/2018,Sat - May 
125.79,7.42107,19/05/2018,"Sat - May 19, 2018",23:01:00,11:01:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Canocotan,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,19/05/2018,Sat - May 
125.803,7.44665,20/05/2018,"Sun - May 20, 2018",9:30:00,9:30:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,20/05/2018,Sun - May 
125.806,7.43756,19/05/2018,"Sat - May 19, 2018",4:17:00,4:17:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Crowbar/Destroying Lock,8,Tagum CPS,mc52,19/05/2018,Sat - May 
125.8,7.4598,21/05/2018,"Mon - May 21, 2018",0:35:00,12:35:AM,Drug Related Incident (RA 9165),Magugpo West,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,21/05/2018,Mon - May 
125.779,7.3916,21/05/2018,"Mon - May 21, 2018",2:03:00,2:03:AM,ROBBERY,San Isidro,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,21/05/2018,Mon - May 
125.815,7.43316,21/05/2018,"Mon - May 21, 2018",11:15:00,11:15:AM,MURDER,Apokon,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,21/05/2018,Mon - May 
125.814,7.46097,21/05/2018,"Mon - May 21, 2018",21:00:00,9:00:PM,ROBBERY,Magugpo North,Tagum City,110000000,112300000,With Violence Against or Intimidation of Persons,8,Tagum CPS,mc27,21/05/2018,Mon - May 
125.674,7.2957,21/05/2018,"Mon - May 21, 2018",17:20:00,5:20:PM,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,21/05/2018,Mon - May 
125.805,7.45014,22/05/2018,"Tue - May 22, 2018",0:46:00,12:46:AM,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,110000000,112300000,Shooting,6,Tagum CPS,mc93,22/05/2018,Tue - May 
125.798,7.46105,23/05/2018,"Wed - May 23, 2018",0:30:00,12:30:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,23/05/2018,Wed - May 
125.806,7.44722,22/05/2018,"Tue - May 22, 2018",15:25:00,3:25:PM,MURDER,Magugpo Poblacion,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,22/05/2018,Tue - May 
125.865,7.49088,23/05/2018,"Wed - May 23, 2018",6:15:00,6:15:AM,PHYSICAL INJURIES,La Filipina,Tagum City,110000000,112300000,Shooting,6,Tagum CPS,mc93,23/05/2018,Wed - May 
125.804,7.44968,23/05/2018,"Wed - May 23, 2018",13:00:00,1:00:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Pick-Pocketing,10,Tagum CPS,mc13,23/05/2018,Wed - May 
125.816,7.44133,19/05/2018,"Sat - May 19, 2018",8:00:00,8:00:AM,PHYSICAL INJURIES,Bincungan,Tagum City,110000000,112300000,Hacking,6,Tagum CPS,mc10,19/05/2018,Sat - May 
125.804,7.44614,24/05/2018,"Thu - May 24, 2018",8:30:00,8:30:AM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,24/05/2018,Thu - May 
125.802,7.45912,24/05/2018,"Thu - May 24, 2018",4:30:00,4:30:AM,ROBBERY,Magugpo West,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,24/05/2018,Thu - May 
125.79,7.49819,12/05/2018,"Sat - May 12, 2018",10:00:00,10:00:AM,RAPE (Art. 266-A RC & R.A.8353),Cuambogan,Tagum City,110000000,112300000,"Force, Threat and Intimidation",7,Tagum CPS,mc19,12/05/2018,Sat - May 
125.666,7.30665,24/05/2018,"Thu - May 24, 2018",23:00:00,11:00:PM,THEFT,New Visayas,Panabo City,110000000,112300000,Plain Theft,10,Panabo CPS,mc28,24/05/2018,Thu - May 
125.807,7.43407,25/05/2018,"Fri - May 25, 2018",16:00:00,4:00:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Hold-Up W/ Gun,8,Tagum CPS,mc54,25/05/2018,Fri - May 
125.801,7.42918,25/05/2018,"Fri - May 25, 2018",20:00:00,8:00:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Akyat Bahay,8,Tagum CPS,mc49,25/05/2018,Fri - May 
125.807,7.44871,26/05/2018,"Sat - May 26, 2018",13:00:00,1:00:PM,THEFT,Mankilam,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,26/05/2018,Sat - May 
125.774,7.4438,26/05/2018,"Sat - May 26, 2018",11:00:00,11:00:AM,THEFT,San Miguel (Camp 4),Tagum City,110000000,112300000,Salisi (Akyat Bahay),10,Tagum CPS,mc67,26/05/2018,Sat - May 
125.802,7.45409,26/05/2018,"Sat - May 26, 2018",14:30:00,2:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,26/05/2018,Sat - May 
125.8,7.46114,26/05/2018,"Sat - May 26, 2018",16:00:00,4:00:PM,THEFT,Magugpo West,Tagum City,110000000,112300000,Salisi (Cellphone),10,Tagum CPS,mc18,26/05/2018,Sat - May 
125.803,7.43548,27/05/2018,"Sun - May 27, 2018",4:00:00,4:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,27/05/2018,Sun - May 
125.802,7.42905,26/05/2018,"Sat - May 26, 2018",19:30:00,7:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,26/05/2018,Sat - May 
125.775,7.44375,27/05/2018,"Sun - May 27, 2018",19:30:00,7:30:PM,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,110000000,112300000,Hacking,6,Tagum CPS,mc10,27/05/2018,Sun - May 
125.801,7.44292,28/05/2018,"Mon - May 28, 2018",3:00:00,3:00:AM,ROBBERY,Magugpo South,Tagum City,110000000,112300000,Snatching,8,Tagum CPS,mc98,28/05/2018,Mon - May 
125.803,7.44633,28/05/2018,"Mon - May 28, 2018",0:30:00,12:30:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,28/05/2018,Mon - May 
125.679,7.32633,22/05/2018,"Tue - May 22, 2018",3:00:00,3:00:AM,RAPE (Art. 266-A RC & R.A.8353),Quezon,Panabo City,110000000,112300000,"Force, Threat and Intimidation",7,Panabo CPS,mc19,22/05/2018,Tue - May 
125.818,7.3923,28/05/2018,"Mon - May 28, 2018",15:25:00,3:25:PM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,28/05/2018,Mon - May 
